policy_name,ec_k,ec_m,segment_size,workload_id,file_size_mb,num_objects,concurrency,read_ratio,failure_state,storage_overhead,efficiency,total_mb,read_mb,write_mb,per_thread_mb,io_intensity,data_disks_used_pct_before,data_disks_used_pct_after,data_disks_used_pct_delta,cpu_util_pct_during_run,mem_available_kb_before,load1_before,net_rx_bytes_delta,net_tx_bytes_delta,failed_disks,failed_nodes,failure_disk,time_since_last_failure_s,cpu_steal_pct_before,runnable_procs,dirty_kb,writeback_kb,swap_activity_delta,disk_reads_delta_max,disk_writes_delta_max,disk_io_time_ms_delta_max,disk_weighted_io_time_delta_max,disk_sectors_rw_delta_max,payload_bytes,total_upload_bytes,total_download_bytes,avg_upload_ms,p95_upload_ms,avg_download_ms,p95_download_ms,upload_success_rate,download_success_rate,upload_throughput_mbps,download_throughput_mbps,reconstruction_time_ms,timestamp,run_id
EC-3-2,3,2,1048576,W2213,0.25,4,4,0.8,1,1.6666666666666667,0.6,1.0,0.8,0.19999999999999996,0.25,4.0,52.56530544481471,52.565954260154236,0.0006488153395238783,27.77777777777778,2425612,5.97,4006227,4006227,1,1,d1,0.47737956047058105,0.0,2,6468,0,0,13,25,104,24,848,262144,1048576,524288,183.40216999968106,188.90534000001935,17.08781249999447,17.132863999904657,1.0,1.0,43.80976305114342,221.7470860154051,18.91538100062462,2026-01-23T11:17:15+0600,49a75e9a
EC-4-2,4,2,1048576,W2213,0.25,4,4,0.8,1,1.5,0.6666666666666666,1.0,0.8,0.19999999999999996,0.25,4.0,54.94124404616512,54.94188059398772,0.0006365478226015853,29.37062937062937,2457568,7.74,4480133,4480133,1,1,d1,0.36523914337158203,0.0,2,8808,0,0,25,57,328,276,1739,262144,1048576,786432,85.17441074991439,91.44240299974626,25.87518533346156,27.366878999600885,1.0,1.0,87.95866099942009,215.93985342183012,29.135627999494318,2026-01-23T11:46:25+0600,075ba7f5
EC-4-3,4,3,1048576,W2213,0.25,4,4,0.8,1,1.75,0.5714285714285714,1.0,0.8,0.19999999999999996,0.25,4.0,57.538558168748686,57.53938281849746,0.000824649748771833,31.045751633986928,2030564,11.01,4687416,4687416,1,1,d1,0.5448687076568604,0.0,1,6376,0,28,20,642,300,1800,14627,262144,1048576,786432,232.24435099928087,236.87855199932528,27.203955332273228,29.093356999510434,1.0,1.0,35.03843794778265,197.98705408298795,31.77757699995709,2026-01-23T12:20:49+0600,0958235a
EC-5-3,5,3,1048576,W2213,0.25,4,4,0.8,1,1.6,0.625,1.0,0.8,0.19999999999999996,0.25,4.0,59.992068368780096,59.99272945163655,0.0006610828564532767,19.334719334719335,2080296,11.69,4609480,4609480,1,1,d1,0.7235960960388184,0.0,1,5644,0,0,14,39,136,140,1235,262144,1048576,786432,191.36441650016422,201.29274300052202,95.95229566609002,226.93570899900806,1.0,1.0,41.1148082947188,27.12488438000804,231.945067000197,2026-01-23T12:58:47+0600,e98f381b
EC-6-3,6,3,1048576,W2213,0.25,4,4,0.8,1,1.5,0.6666666666666666,1.0,0.8,0.19999999999999996,0.25,4.0,62.37450330187034,62.375111225486776,0.0006079236164353574,39.01345291479821,1901204,11.7,4511663,4511663,1,1,d1,0.4490163326263428,0.0,1,4508,0,0,15,38,272,228,1115,262144,1048576,786432,145.99325400013186,155.01848699932452,29.548754333518445,32.942437999736285,1.0,1.0,53.92604345193348,173.6269055609109,36.235957999451784,2026-01-23T13:39:59+0600,12f4cd9b
EC-7-3,7,3,1048576,W2213,0.25,4,4,0.8,1,1.4285714285714286,0.7,1.0,0.8,0.19999999999999996,0.25,4.0,64.66396545031056,64.66463062233932,0.0006651720287607077,33.064516129032256,1926944,9.78,4460197,4460197,1,1,d1,0.586517333984375,0.0,1,3428,0,0,65,81,348,248,1463,262144,1048576,786432,259.812567499921,273.97337799993693,44.421463666367345,45.82766099883884,1.0,1.0,30.522524186772458,131.9324884255992,47.687352998764254,2026-01-23T14:19:35+0600,8efb15c8
EC-8-3,8,3,1048576,W2213,0.25,4,4,0.8,1,1.375,0.7272727272727273,1.0,0.8,0.19999999999999996,0.25,4.0,67.00946152688604,67.0101498708912,0.0006883440051552725,44.18604651162791,1763072,15.7,4967518,4967518,1,1,d1,0.4665851593017578,0.0,4,11220,0,0,63,356,368,564,7867,262144,1048576,1048576,121.1377307499788,130.91720000011264,37.35196174966404,40.004760998272104,1.0,1.0,59.03016014875383,181.93250935566604,46.10872400007793,2026-01-23T14:59:50+0600,2a976c0f
EC-8-4,8,4,1048576,W2213,0.25,4,4,0.8,1,1.5,0.6666666666666666,1.0,0.8,0.19999999999999996,0.25,4.0,69.48471249302114,69.48543900263451,0.0007265096133721727,44.54148471615721,1720152,17.29,4546281,4546281,1,1,d1,0.4600532054901123,0.0,1,10368,0,0,30,31,152,64,1098,262144,1048576,786432,145.87530649987457,149.22212600140483,38.31672933180622,40.32696799913538,1.0,1.0,53.95021945507382,147.6314784684355,42.61632400084636,2026-01-23T15:43:15+0600,3b578c87
EC-10-4,10,4,1048576,W2214,0.25,4,4,1.0,0,1.4,0.7142857142857143,1.0,1.0,0.0,0.25,4.0,70.56700326915696,70.56759074691186,0.0005874777549053078,59.354838709677416,1556776,12.58,5053218,5053218,0,0,d1,1350.6762294769287,0.0,5,6668,0,0,140,46,916,692,3295,262144,1048576,1048576,349.16459300075076,372.82069900174974,175.57013375062525,295.58727000039653,1.0,1.0,21.759704645579262,28.215947242764962,,2026-01-23T16:10:12+0600,fe19ea1e
EC-2-2,2,2,1048576,W2214,0.25,4,4,1.0,0,2.0,0.5,1.0,1.0,0.0,0.25,4.0,48.37288562530532,48.373638033009975,0.000752407704652569,30.246913580246915,2157800,7.85,5425665,5425665,0,0,d1,,0.0,1,5952,0,0,20,44,88,44,1308,262144,1048576,1048576,99.19228899991595,103.49520699992354,23.43330100006824,29.393325000000914,1.0,1.0,78.6852243030783,260.68983139069246,,2026-01-23T10:35:33+0600,4c95c740
EC-3-2,3,2,1048576,W2214,0.25,4,4,1.0,0,1.6666666666666667,0.6,1.0,1.0,0.0,0.25,4.0,51.18876191857422,51.18939301416708,0.0006310955928583439,45.65217391304348,2417620,8.51,5118375,5118375,0,0,d1,669.6991724967957,0.0,5,4988,0,0,7,26,76,28,809,262144,1048576,1048576,76.31854450028186,82.3962330005088,28.377805750324114,29.300363000402285,1.0,1.0,100.7979342193831,252.86578539038257,,2026-01-23T11:03:31+0600,f2b3562a
EC-4-2,4,2,1048576,W2214,0.25,4,4,1.0,0,1.5,0.6666666666666666,1.0,1.0,0.0,0.25,4.0,53.63340406692721,53.63399563385443,0.0005915669272198443,35.02304147465438,2369616,6.77,4935194,4935194,0,0,d1,707.0277483463287,0.0,1,9452,0,0,11,61,108,40,1125,262144,1048576,1048576,136.20985374973316,137.3815819997617,29.411906749601258,33.58650499922078,1.0,1.0,58.768530115921905,212.00373794681806,,2026-01-23T11:32:24+0600,80e6b459
EC-4-3,4,3,1048576,W2214,0.25,4,4,1.0,0,1.75,0.5714285714285714,1.0,1.0,0.0,0.25,4.0,56.062621857334776,56.06331837968456,0.0006965223497843454,30.76923076923077,2357096,10.38,5287543,5287543,0,0,d1,844.9286189079285,0.0,2,10676,136,0,21,67,148,188,1217,262144,1048576,1048576,160.39298174973737,241.87206599981437,38.2912037503047,44.55659999985073,1.0,1.0,34.538304368020846,174.63662632176494,,2026-01-23T12:04:06+0600,417120d1
EC-5-3,5,3,1048576,W2214,0.25,4,4,1.0,0,1.6,0.625,1.0,1.0,0.0,0.25,4.0,58.63768134116127,58.638371048223895,0.00068970706262661,29.518072289156628,2223464,14.8,5135082,5135082,0,0,d1,914.2880914211273,0.0,4,5780,0,2,20,660,236,956,17249,262144,1048576,1048576,131.50702500024636,139.48078000066744,114.50305349990231,148.57737899910717,1.0,1.0,59.222964747029,56.094238766462915,,2026-01-23T12:39:49+0600,5d090fb9
EC-6-3,6,3,1048576,W2214,0.25,4,4,1.0,0,1.5,0.6666666666666666,1.0,1.0,0.0,0.25,4.0,61.08313587174611,61.083700177524584,0.0005643057784752159,26.59732540861813,1986020,9.92,5223351,5223351,0,0,d1,1053.203251838684,0.0,1,7640,0,0,15,43,136,216,1300,262144,1048576,1048576,412.3740085001373,505.7016740011022,46.838932499213115,66.56710299830593,1.0,1.0,16.39972050942733,119.31256140460404,,2026-01-23T13:20:38+0600,657a43b1
EC-7-3,7,3,1048576,W2214,0.25,4,4,1.0,0,1.4285714285714286,0.7,1.0,1.0,0.0,0.25,4.0,63.393680429548475,63.394408302219276,0.0007278726708008776,31.39240506329114,1940832,9.73,4996005,4996005,0,0,d1,1015.5537750720978,0.0,2,3960,0,0,23,30,316,416,1064,262144,1048576,1048576,266.98934075011493,288.6896390009497,42.239762249664636,45.970531999046216,1.0,1.0,28.973030422719813,175.49401970914008,,2026-01-23T14:01:25+0600,2abadbd5
EC-8-3,8,3,1048576,W2214,0.25,4,4,1.0,0,1.375,0.7272727272727273,1.0,1.0,0.0,0.25,4.0,65.72659821210482,65.72725656884639,0.0006583567415674452,29.896907216494846,1771892,11.93,4958652,4958652,0,0,d1,946.7168900966644,0.0,1,8716,0,0,40,36,164,300,978,262144,1048576,1048576,355.5781812501664,363.71871899973485,41.396505999728106,45.284251998964464,1.0,1.0,22.927700956172494,167.87817843225568,,2026-01-23T14:39:45+0600,6d3e9f03
EC-8-4,8,4,1048576,W2214,0.25,4,4,1.0,0,1.5,0.6666666666666666,1.0,1.0,0.0,0.25,4.0,68.09060869783306,68.0913229399295,0.0007142420964356688,41.74757281553398,1692220,22.59,5120311,5120311,0,0,d1,1205.5532534122467,0.0,1,4932,0,0,53,33,316,292,1306,262144,1048576,1048576,209.80998574941623,224.56794299796456,35.203500000534405,37.26112200092757,1.0,1.0,36.86505425434946,179.17404744194346,,2026-01-23T15:24:19+0600,2a71110f
EC-10-4,10,4,1048576,W2215,0.25,4,6,0.0,1,1.4,0.7142857142857143,1.0,0.0,1.0,0.16666666666666666,6.0,71.76728983835231,71.76792229700257,0.0006324586502586271,55.793991416309005,1569448,15.87,3333317,3333317,1,1,d1,0.4769413471221924,0.0,15,9928,0,0,64,44,380,512,1480,262144,1048576,262144,145.7241595007872,157.5931040024443,32.738221998442896,32.738221998442896,1.0,1.0,51.222101098395704,63.07674608239374,33.248186999117024,2026-01-23T16:43:12+0600,58cf7236
EC-2-2,2,2,1048576,W2215,0.25,4,6,0.0,1,2.0,0.5,1.0,0.0,1.0,0.16666666666666666,6.0,49.98968301826715,49.99043815208667,0.0007551338195170842,21.678321678321677,2440056,6.36,3843504,3843504,1,1,d1,0.5076327323913574,0.0,2,8064,0,0,14,33,196,124,1796,262144,1048576,262144,216.87647949988786,225.0813890000245,16.17963199987571,16.17963199987571,1.0,1.0,36.8263727255996,116.64220064773491,17.980139999963285,2026-01-23T10:49:00+0600,dba9297b
EC-3-2,3,2,1048576,W2215,0.25,4,6,0.0,1,1.6666666666666667,0.6,1.0,0.0,1.0,0.16666666666666666,6.0,52.565918820660904,52.56655673154092,0.0006379108800160793,34.862385321100916,2435296,5.97,3490820,3490820,1,1,d1,0.34975147247314453,0.0,2,7300,0,18,18,432,208,704,10521,262144,1048576,262144,70.86205449991212,76.01849399998173,14.672551000330714,14.672551000330714,1.0,1.0,106.2189175808121,137.1124369970727,15.295979999791598,2026-01-23T11:17:15+0600,4da24a5a
EC-4-2,4,2,1048576,W2215,0.25,4,6,0.0,1,1.5,0.6666666666666666,1.0,0.0,1.0,0.16666666666666666,6.0,54.9418833201026,54.94253077238467,0.0006474522820738571,26.0,2456172,7.74,3377349,3377349,1,1,d1,0.37125229835510254,0.0,1,9236,0,0,9,40,100,44,1228,262144,1048576,262144,102.15306099985355,112.79910699977336,15.527022000242141,15.527022000242141,1.0,1.0,73.90137008791181,124.3698635181629,16.863634000401362,2026-01-23T11:46:25+0600,ceeeb4f0
EC-4-3,4,3,1048576,W2215,0.25,4,6,0.0,1,1.75,0.5714285714285714,1.0,0.0,1.0,0.16666666666666666,6.0,57.53938281849746,57.54016930263801,0.0007864841405549328,22.69503546099291,2031012,11.01,3662688,3662688,1,1,d1,0.5106003284454346,0.0,1,7124,544,0,10,25,208,608,1210,262144,1048576,262144,158.34512624905983,225.77271899899642,21.194734999880893,21.194734999880893,1.0,1.0,36.97585993853612,95.2908425120925,22.00873599940678,2026-01-23T12:20:49+0600,8119028f
EC-5-3,5,3,1048576,W2215,0.25,4,6,0.0,1,1.6,0.625,1.0,0.0,1.0,0.16666666666666666,6.0,59.992725362464235,59.993461413479665,0.0007360510154299504,35.78947368421053,2078812,11.69,3546401,3546401,1,1,d1,0.4336061477661133,0.0,3,5712,0,0,20,51,356,580,1059,262144,1048576,262144,125.00349374977304,138.92432800093957,17.744802999004605,17.744802999004605,1.0,1.0,58.760642659471635,114.43299233751372,18.327054000110365,2026-01-23T12:58:47+0600,46d6ec99
EC-6-3,6,3,1048576,W2215,0.25,4,6,0.0,1,1.5,0.6666666666666666,1.0,0.0,1.0,0.16666666666666666,6.0,62.37511395160165,62.37586772236374,0.0007537707620954848,36.7816091954023,1900632,11.7,3416176,3416176,1,1,d1,0.41697144508361816,0.0,1,4684,0,0,18,632,144,384,15768,262144,1048576,262144,99.28569974999846,118.65466099879995,24.758474999543978,24.758474999543978,1.0,1.0,65.75028119364364,82.28433640063189,25.487561000772985,2026-01-23T13:39:59+0600,32232e48
EC-7-3,7,3,1048576,W2215,0.25,4,6,0.0,1,1.4285714285714286,0.7,1.0,0.0,1.0,0.16666666666666666,6.0,64.66462244399469,64.66530669882755,0.0006842548328620524,40.298507462686565,1926212,9.78,3389382,3389382,1,1,d1,0.4421885013580322,0.0,2,3756,0,0,49,40,260,648,1348,262144,1048576,262144,124.06599875021129,131.8844050001644,21.495933000551304,21.495933000551304,1.0,1.0,58.06081680352832,95.6255899797647,21.931732999291853,2026-01-23T14:19:35+0600,ea3b9ee1
EC-8-3,8,3,1048576,W2215,0.25,4,6,0.0,1,1.375,0.7272727272727273,1.0,0.0,1.0,0.16666666666666666,6.0,67.01014578171889,67.01080550151792,0.0006597197990316772,30.2,1768448,15.7,3381249,3381249,1,1,d1,0.6925904750823975,0.0,3,11588,0,12,46,25,316,200,1335,262144,1048576,262144,394.5585557503364,408.56591100236983,27.297120999719482,27.297120999719482,1.0,1.0,20.493496939070397,75.21934875159316,27.881190999323735,2026-01-23T14:59:51+0600,855c1b42
EC-8-4,8,4,1048576,W2215,0.25,4,6,0.0,1,1.5,0.6666666666666666,1.0,0.0,1.0,0.16666666666666666,6.0,69.48543082428989,69.48613007275455,0.000699248464655966,25.67049808429119,1717928,17.29,3489837,3489837,1,1,d1,0.7234518527984619,0.0,1,10652,0,0,52,38,400,368,1407,262144,1048576,262144,356.58871274972626,395.47705900258734,50.3280189986981,50.3280189986981,1.0,1.0,20.968869429932106,41.178060348408195,50.92943499766989,2026-01-23T15:43:16+0600,f0e2f1b2
EC-10-4,10,4,1048576,W2216,0.25,4,6,0.2,0,1.4,0.7142857142857143,1.0,0.2,0.8,0.16666666666666666,6.0,70.56759074691186,70.56828590620421,0.000695159292348535,42.0,1552132,11.97,3294124,3294124,0,0,d1,1352.1146612167358,0.0,3,7456,0,0,147,39,672,400,3063,262144,1048576,262144,297.6943467492674,337.90796999892336,214.9634880006488,214.9634880006488,1.0,1.0,24.052003911742094,9.69382123827707,,2026-01-23T16:10:14+0600,92f90d8c
EC-2-2,2,2,1048576,W2216,0.25,4,6,0.2,0,2.0,0.5,1.0,0.2,0.8,0.16666666666666666,6.0,48.373638033009975,48.374488580850034,0.0008505478400593347,33.6,2158872,7.85,3834968,3834968,0,0,d1,,0.0,6,6112,0,0,22,20,208,320,1582,262144,1048576,262144,75.43576875013969,91.00302700016982,13.21458700022049,13.21458700022049,1.0,1.0,91.31579517164437,154.7273222692251,,2026-01-23T10:35:34+0600,2e21f673
EC-3-2,3,2,1048576,W2216,0.25,4,6,0.2,0,1.6666666666666667,0.6,1.0,0.2,0.8,0.16666666666666666,6.0,51.18938619887989,51.19005409702351,0.0006678981436252229,27.049180327868854,2417564,8.51,3559921,3559921,0,0,d1,670.1298549175262,0.0,2,5348,0,0,6,25,236,172,1042,262144,1048576,262144,175.23824625004636,178.60932300027343,24.88011599962192,24.88011599962192,1.0,1.0,45.67789266532673,82.11106860886038,,2026-01-23T11:03:31+0600,f36c7dcb
EC-4-2,4,2,1048576,W2216,0.25,4,6,0.2,0,1.5,0.6666666666666666,1.0,0.2,0.8,0.16666666666666666,6.0,53.63404606697956,53.63467988868729,0.0006338217077299646,21.902017291066283,2368592,6.77,3743328,3743328,0,0,d1,707.5467703342438,0.0,1,9936,0,0,19,239,156,316,5447,262144,1048576,262144,262.97463774994867,271.7297070003042,17.77003299957869,17.77003299957869,1.0,1.0,30.105329110085776,114.91442810871875,,2026-01-23T11:32:24+0600,920acebc
EC-4-3,4,3,1048576,W2216,0.25,4,6,0.2,0,1.75,0.5714285714285714,1.0,0.2,0.8,0.16666666666666666,6.0,56.06331701662712,56.06408850713588,0.0007714905087610191,27.506426735218508,2353868,9.87,3652601,3652601,0,0,d1,845.4898283481598,0.0,3,10880,0,0,14,28,364,280,983,262144,1048576,262144,140.18583724987366,148.13321600013296,177.97151200011285,177.97151200011285,1.0,1.0,55.5057042500549,11.68900228326804,,2026-01-23T12:04:07+0600,e730f15c
EC-5-3,5,3,1048576,W2216,0.25,4,6,0.2,0,1.6,0.625,1.0,0.2,0.8,0.16666666666666666,6.0,58.638364232936716,58.63908937949263,0.0007251465559150461,36.9098712446352,2220500,14.8,4965830,4965830,0,0,d1,914.7301952838898,0.0,2,6796,0,1,16,32,240,460,1160,262144,1048576,524288,142.62095800040697,174.0494910009147,28.399628999977722,28.408722999301972,1.0,1.0,47.98596431033803,138.39039549174709,,2026-01-23T12:39:50+0600,6ce190c0
EC-6-3,6,3,1048576,W2216,0.25,4,6,0.2,0,1.5,0.6666666666666666,1.0,0.2,0.8,0.16666666666666666,6.0,61.083696088352276,61.0843408145195,0.0006447261672235527,36.637931034482754,1984396,9.92,3415698,3415698,0,0,d1,1053.7025082111359,0.0,1,8192,0,0,29,62,520,1584,1599,262144,1048576,262144,167.48821450028117,175.36269599986554,18.7334460006241,18.7334460006241,1.0,1.0,46.34548472346475,109.53575718071757,,2026-01-23T13:20:38+0600,c6bb33ca
EC-7-3,7,3,1048576,W2216,0.25,4,6,0.2,0,1.4285714285714286,0.7,1.0,0.2,0.8,0.16666666666666666,6.0,63.394405576104404,63.39511436597111,0.0007087898667066383,39.719626168224295,1938320,9.73,4440239,4440239,0,0,d1,1015.9765141010284,0.0,4,5912,0,0,21,516,408,428,13768,262144,1048576,786432,139.034394000646,143.08601300035662,32.823952666149125,35.13505099908798,1.0,1.0,56.781906042076066,166.65336043981333,,2026-01-23T14:01:26+0600,352cdce4
EC-8-3,8,3,1048576,W2216,0.25,4,6,0.2,0,1.375,0.7272727272727273,1.0,0.2,0.8,0.16666666666666666,6.0,65.72724839050177,65.72801715489568,0.0007687643939107147,36.41025641025641,1771888,11.93,3335367,3335367,0,0,d1,947.2873041629791,0.0,1,8960,0,0,68,32,464,1048,1569,262144,1048576,262144,299.02232975018705,307.6941010003793,28.283353000006173,28.283353000006173,1.0,1.0,27.166268965857256,73.06925016428946,,2026-01-23T14:39:45+0600,3582134d
EC-8-4,8,4,1048576,W2216,0.25,4,6,0.2,0,1.5,0.6666666666666666,1.0,0.2,0.8,0.16666666666666666,6.0,68.09132157687206,68.09201809922186,0.0006965223497985562,37.883959044368595,1690564,22.59,3494513,3494513,0,0,d1,1206.022306919098,0.0,1,5228,0,0,64,29,224,432,1874,262144,1048576,262144,167.36679099994944,211.73477499905857,30.720346003363375,30.720346003363375,1.0,1.0,38.13125985681276,67.55577191638915,,2026-01-23T15:24:20+0600,13d7e513
EC-10-4,10,4,1048576,W2217,0.25,4,6,0.4,1,1.4,0.7142857142857143,1.0,0.4,0.6,0.16666666666666666,6.0,71.76789503585385,71.76856020788262,0.0006651720287607077,39.81481481481482,1569640,15.87,3882207,3882207,1,1,d1,0.6814656257629395,0.0,3,10156,28,0,55,49,188,84,1252,262144,1048576,524288,325.55494050029665,328.3841240008769,37.00339549868659,39.562576999742305,1.0,1.0,25.105573210282724,101.66608060691848,41.25641700011329,2026-01-23T16:43:13+0600,71d67172
EC-2-2,2,2,1048576,W2217,0.25,4,6,0.4,1,2.0,0.5,1.0,0.4,0.6,0.16666666666666666,6.0,49.99041498011026,49.99117284004466,0.0007578599344029158,34.48275862068966,2439032,6.36,3824452,3824452,1,1,d1,0.37795209884643555,0.0,1,8044,0,0,8,41,316,936,1593,262144,1048576,262144,92.10746650001056,100.96703799990792,14.92342900019139,14.92342900019139,1.0,1.0,81.26667702542461,134.03125942105657,15.647439000076702,2026-01-23T10:49:01+0600,d68857c7
EC-3-2,3,2,1048576,W2217,0.25,4,6,0.4,1,1.6666666666666667,0.6,1.0,0.4,0.6,0.16666666666666666,6.0,52.56655673154092,52.567227355799425,0.000670624258503949,36.734693877551024,2434224,5.97,3472319,3472319,1,1,d1,0.3744771480560303,0.0,1,7608,0,0,8,21,84,20,844,262144,1048576,262144,105.13450150006065,109.80367899992416,15.377372999864747,15.377372999864747,1.0,1.0,75.87187222360805,132.36601847045276,15.844032000131847,2026-01-23T11:17:16+0600,efa80312
EC-4-2,4,2,1048576,W2217,0.25,4,6,0.4,1,1.5,0.6666666666666666,1.0,0.4,0.6,0.16666666666666666,6.0,54.94249805900621,54.94312915459907,0.0006310955928583439,36.734693877551024,2455160,8.56,3874541,3874541,1,1,d1,0.3942544460296631,0.0,2,9152,0,0,14,40,132,240,1087,262144,1048576,524288,93.27183100003822,94.98356499989313,21.59111950049919,22.012697000718617,1.0,1.0,81.55219640877738,169.85192205050814,24.694327999895904,2026-01-23T11:46:26+0600,6d6b5a63
EC-4-3,4,3,1048576,W2217,0.25,4,6,0.4,1,1.75,0.5714285714285714,1.0,0.4,0.6,0.16666666666666666,6.0,57.54016930263801,57.540867188045226,0.0006978854072130503,31.68724279835391,2031056,11.01,4189001,4189001,1,1,d1,0.4824342727661133,0.0,1,7640,544,0,15,31,296,232,1142,262144,1048576,524288,183.60798374942533,185.66359199940052,23.464778500965622,23.59183700173162,1.0,1.0,43.83728434570915,162.1309247227919,25.870385999951395,2026-01-23T12:20:50+0600,02182335
EC-5-3,5,3,1048576,W2217,0.25,4,6,0.4,1,1.6,0.625,1.0,0.4,0.6,0.16666666666666666,6.0,59.99345323513505,59.99414703136995,0.0006937962348985138,19.28571428571429,2076460,11.69,3507008,3507008,1,1,d1,0.7435922622680664,0.0,1,5988,0,0,12,30,260,196,925,262144,1048576,262144,355.4266117498628,392.8031369996461,89.77734399923065,89.77734399923065,1.0,1.0,21.10350336772058,23.086317911682418,90.84161899954779,2026-01-23T12:58:48+0600,31bd430e
EC-6-3,6,3,1048576,W2217,0.25,4,6,0.4,1,1.5,0.6666666666666666,1.0,0.4,0.6,0.16666666666666666,6.0,62.37586499624887,62.376547888024284,0.0006828917754120312,21.11650485436893,1902012,11.7,3444205,3444205,1,1,d1,0.621558427810669,0.0,1,4908,0,0,16,30,240,208,951,262144,1048576,262144,235.85154625016003,324.2640160005976,28.987372001211043,28.987372001211043,1.0,1.0,25.717060893617766,69.962720610124,29.976243000419345,2026-01-23T13:40:00+0600,ec91b2ea
EC-7-3,7,3,1048576,W2217,0.25,4,6,0.4,1,1.4285714285714286,0.7,1.0,0.4,0.6,0.16666666666666666,6.0,64.6653012465978,64.66608227850861,0.000781031910804586,37.91208791208791,1924804,9.78,3337346,3337346,1,1,d1,0.4080164432525635,0.0,1,4064,0,0,30,27,268,220,994,262144,1048576,262144,129.73819575017842,135.62221900065197,20.040923000124167,20.040923000124167,1.0,1.0,59.8710900706916,102.31709218186495,20.497281999269035,2026-01-23T14:19:35+0600,62ce584a
EC-8-3,8,3,1048576,W2217,0.25,4,6,0.4,1,1.375,0.7272727272727273,1.0,0.4,0.6,0.16666666666666666,6.0,67.01080277540305,67.01151701749947,0.000714242096421458,22.925764192139738,1765892,15.7,3321152,3321152,1,1,d1,0.654102087020874,0.0,1,3520,0,0,54,24,436,580,1315,262144,1048576,262144,361.9306562513884,362.7021339998464,22.64936800202122,22.64936800202122,1.0,1.0,22.161986567690374,90.94440633633332,23.06028700331808,2026-01-23T14:59:51+0600,b17bc586
EC-8-4,8,4,1048576,W2217,0.25,4,6,0.4,1,1.5,0.6666666666666666,1.0,0.4,0.6,0.16666666666666666,6.0,69.48612189440993,69.48691519383767,0.0007932994277410899,38.11074918566775,1715656,17.29,4597885,4597885,1,1,d1,0.5109620094299316,0.0,2,10976,0,0,65,27,416,932,1786,262144,1048576,786432,196.68948050002655,204.74162200116552,45.7501736661167,51.51467500036233,1.0,1.0,40.19235698889947,114.47362696892803,54.960459001449635,2026-01-23T15:43:17+0600,fd07fd45
EC-10-4,10,4,1048576,W2218,0.25,4,6,0.6,0,1.4,0.7142857142857143,1.0,0.6,0.4,0.16666666666666666,6.0,70.5682436514237,70.56883930752319,0.0005956560994917481,55.98006644518272,1550852,11.97,4405427,4405427,0,0,d1,1353.4699938297272,0.0,5,7672,0,0,127,48,844,428,2755,262144,1048576,786432,351.39299200000096,369.4572659987898,125.51170400062499,134.89159200253198,1.0,1.0,21.54262965325163,46.16803983624091,,2026-01-23T16:10:15+0600,52a9563b
EC-2-2,2,2,1048576,W2218,0.25,4,6,0.6,0,2.0,0.5,1.0,0.6,0.4,0.16666666666666666,6.0,48.37448449167773,48.375290058622376,0.000805566944649172,18.75,2158996,7.85,4885585,4885585,0,0,d1,,0.0,1,6280,0,0,19,601,204,232,15991,262144,1048576,786432,223.50311724994754,228.38394699965647,19.399539333486853,23.266530000000785,1.0,1.0,35.4611647880683,235.98703039421773,,2026-01-23T10:35:34+0600,57f81c6f
EC-3-2,3,2,1048576,W2218,0.25,4,6,0.6,0,1.6666666666666667,0.6,1.0,0.6,0.4,0.16666666666666666,6.0,51.19003501421941,51.19070972765022,0.00067471343081138,24.30939226519337,2416064,8.51,3486840,3486840,0,0,d1,670.5101957321167,0.0,2,5724,88,0,9,57,192,540,1197,262144,1048576,262144,139.27435050004533,143.95868400060863,12.751670999932685,12.751670999932685,1.0,1.0,58.04574608781543,159.85897451445356,,2026-01-23T11:03:31+0600,2a60fdbd
EC-4-2,4,2,1048576,W2218,0.25,4,6,0.6,0,1.5,0.6666666666666666,1.0,0.6,0.4,0.16666666666666666,6.0,53.63473986321446,53.63536141740526,0.0006215541907934607,36.41025641025641,2368056,6.77,4962783,4962783,0,0,d1,707.9348192214966,0.0,1,9808,0,0,19,46,328,660,1358,262144,1048576,1048576,123.36621924987412,129.78004300020984,32.980543749999924,36.413914000149816,1.0,1.0,64.316085650224,208.64684469450287,,2026-01-23T11:32:25+0600,267ddd70
EC-4-3,4,3,1048576,W2218,0.25,4,6,0.6,0,1.75,0.5714285714285714,1.0,0.6,0.4,0.16666666666666666,6.0,56.06408714407844,56.064880443506176,0.0007932994277339844,41.77215189873418,2353332,9.87,4167956,4167956,0,0,d1,845.8478860855103,0.0,3,2968,0,0,19,628,316,304,16592,262144,1048576,524288,98.142784500169,112.25793300036457,21.560876999501488,22.690214999784075,1.0,1.0,74.30487109154538,181.15798120080788,,2026-01-23T12:04:07+0600,d3ad3c3f
EC-5-3,5,3,1048576,W2218,0.25,4,6,0.6,0,1.6,0.625,1.0,0.6,0.4,0.16666666666666666,6.0,58.639078475033145,58.63972592731524,0.0006474522820951734,40.487804878048784,2219040,14.8,4603899,4603899,0,0,d1,915.1507043838501,0.0,2,7308,0,0,34,481,240,288,12149,262144,1048576,786432,118.66329099984796,131.18308599950979,38.10878866655306,41.76179800015234,1.0,1.0,62.647611323435704,142.22858181611915,,2026-01-23T12:39:50+0600,1f85bba6
